物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,5,京都府京都市中京区大炊町,42,3.8,1,K,16,2500,5,
新町ロイヤルハイツ,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区大炊町,42,3,1,K,17,2500,5,
新町ロイヤルハイツ,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区大炊町,42,3.7,1,K,17.05,2500,5,
新町ロイヤルハイツ,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区大炊町,42,3.8,1,K,17,2500,5,
新町ロイヤルハイツ,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区大炊町,42,3.8,1,K,17.05,2500,5,
新町ロイヤルハイツ,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区大炊町,42,3.8,1,K,17,2500,5,
新町ロイヤルハイツ,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区大炊町,42,3.8,1,K,17,2500,5,
地下鉄烏丸線 烏丸御池駅 3階建 築11年,地下鉄東西線,二条城前駅,5,京都府京都市中京区大文字町,11,15,1,LDK,61.8,3500,15,30
べレビュー室町,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区冷泉町,37,4.8,1,DK,24,,,5
タッチダウン２６,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南壺井町,36,4,1,K,20,3000,,
タッチダウン２６,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南壺井町,36,4,1,K,18.64,3000,,
ＪＲ山陰本線 二条駅 3階建 築39年,ＪＲ山陰本線,二条駅,7,京都府京都市中京区壬生馬場町,39,3.2,1,R,19.71,4000,,
ＪＲ山陰本線 二条駅 3階建 築39年,ＪＲ山陰本線,二条駅,7,京都府京都市中京区壬生馬場町,39,3.2,1,K,16.38,4000,,
ＪＲ山陰本線 二条駅 3階建 築39年,ＪＲ山陰本線,二条駅,7,京都府京都市中京区壬生馬場町,39,3.2,1,K,16.38,4000,,
テルレスポアール,阪急京都線,西院駅,7,京都府京都市中京区壬生森前町,28,3.2,1,R,14.57,3000,,
シティハウスＳＡＫＡＰＡＲＴ２,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区達磨町,38,3.9,1,K,17,3000,5,
シティハウスＳＡＫＡＰＡＲＴ２,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区達磨町,38,4.1,1,K,17,3000,5,
阪急京都線 大宮駅 3階建 築43年,阪急京都線,大宮駅,8,京都府京都市中京区壬生賀陽御所町,43,5.8,1,K,31.85,5000,,
ル・松尾,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門西町,34,3.8,1,K,18.09,4000,5,
ル・松尾,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門西町,34,3.8,1,R,18.09,4000,,
ル・松尾,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門西町,34,4.2,1,K,21.29,4000,,
ル・松尾,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門西町,34,5.4,1,DK,26.46,4000,,
地下鉄烏丸線 烏丸御池駅 地下1地上11階建 築10年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区長浜町,10,16.8,1,LDK,50.21,,,16.8
地下鉄烏丸線 烏丸御池駅 地下1地上11階建 築10年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区長浜町,10,17,1,LDK,50.21,,,17
グランドールスギ,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京上平町,33,3.5,1,K,18.63,5000,,3.5
グランドールスギ,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京上平町,33,3.7,1,K,25,5000,,3.7
ＪＲ山陰本線 円町駅 7階建 築33年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京上平町,33,3.5,1,K,19.72,5000,,3.5
ＪＲ山陰本線 円町駅 7階建 築33年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京上平町,33,3.7,1,K,25,5000,,3.7
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.3,1,R,18,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.3,1,R,16,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.3,1,K,18,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.3,1,R,16,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.4,1,K,18,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.4,1,K,18,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.5,1,R,16,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.7,1,R,16,4500,,
地下鉄東西線 西大路御池駅 4階建 築41年,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.7,1,R,16,4500,,
グラン・ドムール四条大宮,阪急京都線,大宮駅,6,京都府京都市中京区六角猪熊町,37,4,1,R,23.52,,,
阪急京都線 西院駅 3階建 築31年,阪急京都線,西院駅,3,京都府京都市中京区壬生土居ノ内町,31,3,1,K,15,4000,5,
阪急京都線 西院駅 3階建 築31年,阪急京都線,西院駅,3,京都府京都市中京区壬生土居ノ内町,31,3.2,1,K,15,4000,5,
ＪＲ山陰本線 二条駅 2階建 築44年,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,3,1,K,21,,,
ＪＲ山陰本線 二条駅 2階建 築44年,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,3,1,K,16.2,,,
ＪＲ山陰本線 二条駅 2階建 築44年,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,2.9,1,K,21,4000,,
ＪＲ山陰本線 二条駅 2階建 築44年,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,2.9,1,K,21,4000,,
阪急京都線 大宮駅 5階建 築33年,阪急京都線,大宮駅,2,京都府京都市中京区錦猪熊町,33,4.5,1,K,25,8000,,7
阪急京都線 大宮駅 5階建 築33年,阪急京都線,大宮駅,2,京都府京都市中京区錦猪熊町,33,4.5,1,K,23,8000,,7
阪急京都線 大宮駅 5階建 築33年,阪急京都線,大宮駅,2,京都府京都市中京区錦猪熊町,33,4.6,1,K,21.1,8000,,7
阪急京都線 大宮駅 5階建 築33年,阪急京都線,大宮駅,2,京都府京都市中京区錦猪熊町,33,4.8,1,K,25.92,8000,,7
阪急京都線 大宮駅 5階建 築33年,阪急京都線,大宮駅,2,京都府京都市中京区錦猪熊町,33,4.8,1,K,25,8000,,7
阪急京都線 大宮駅 5階建 築33年,阪急京都線,大宮駅,2,京都府京都市中京区錦猪熊町,33,4.8,1,K,25,8000,,7
阪急京都線 西院駅 7階建 築42年,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.6,1,K,18,,,
阪急京都線 西院駅 7階建 築42年,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.7,1,R,18,,,
阪急京都線 西院駅 7階建 築42年,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.7,1,K,18,,,
阪急京都線 西院駅 7階建 築42年,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.7,1,R,17.8,,,
阪急京都線 西院駅 7階建 築42年,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.7,1,K,14.58,,,
ヴィラ夷川,地下鉄烏丸線,丸太町駅,7,京都府京都市中京区薬師町,36,5,1,R,17,3000,,
ヴィラ夷川,地下鉄烏丸線,丸太町駅,7,京都府京都市中京区薬師町,36,6,1,R,17,3000,,6
御幸町ジュエリーハイツ,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区丸屋町,44,9,2,K,36,,5,
御幸町ジュエリーハイツ,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区丸屋町,44,9.2,2,K,36,,5,
地下鉄烏丸線 丸太町駅 4階建 築36年,地下鉄烏丸線,丸太町駅,8,京都府京都市中京区田中町,36,6.5,1,R,31.56,,6.5,6.5
Cloud9,ＪＲ山陰本線,二条駅,12,京都府京都市中京区西ノ京右馬寮町,45,10,2,LDK,60,,,20
ＪＲ山陰本線 円町駅 5階建 築36年,ＪＲ山陰本線,円町駅,2,京都府京都市中京区西ノ京円町,36,4.5,1,K,23,6000,,5
アスヴェル京都二条烏丸,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区秋野々町,23,6,1,R,24.41,10000,,
翠ビル,地下鉄東西線,二条駅,7,京都府京都市中京区聚楽廻中町,41,3.5,1,R,16,,,
翠ビル,地下鉄東西線,二条駅,7,京都府京都市中京区聚楽廻中町,41,3.6,1,K,18,,,
ＪＲ山陰本線 二条駅 2階建 築16年,ＪＲ山陰本線,二条駅,12,京都府京都市中京区西ノ京車坂町,16,5.9,1,K,19.87,7000,,5.9
イーズハウス,阪急京都線,西院駅,3,京都府京都市中京区壬生土居ノ内町,31,3,1,K,15.25,4000,5,
イーズハウス,阪急京都線,西院駅,3,京都府京都市中京区壬生土居ノ内町,31,3.2,1,R,15,4000,5,
フレール藤,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,3,1,K,21,,,
フレール藤,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,3,1,K,16.2,,,
フレール藤,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,2.9,1,K,21,4000,,
フレール藤,ＪＲ山陰本線,二条駅,6,京都府京都市中京区壬生馬場町,44,2.9,1,K,21,4000,,
第2リビング家紋,ＪＲ山陰本線,丹波口駅,6,京都府京都市中京区壬生松原町,39,4.2,1,DK,27.72,3000,,
ＪＲ山陰本線 丹波口駅 4階建 築39年,ＪＲ山陰本線,丹波口駅,8,京都府京都市中京区壬生松原町,39,4.2,1,DK,27.72,3000,,
かもハウス（シェアハウス）,阪急京都線,大宮駅,6,京都府京都市中京区壬生馬場町,33,3.8,1,R,9.72,2000,,
かもハウス（シェアハウス）,阪急京都線,大宮駅,6,京都府京都市中京区壬生馬場町,33,4,1,R,9.29,2000,,
阪急京都線 大宮駅 3階建 築33年,阪急京都線,大宮駅,6,京都府京都市中京区壬生馬場町,33,3.8,1,R,9.72,2000,,
阪急京都線 大宮駅 3階建 築33年,阪急京都線,大宮駅,6,京都府京都市中京区壬生馬場町,33,4,1,R,9.29,2000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.3,1,K,17.1,3000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.4,1,R,17,3000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.5,1,R,17,4000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.5,1,K,15,4000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.6,1,K,17.1,4000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.6,1,K,17,4000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.6,1,R,15,4000,,
阪急京都線 大宮駅 4階建 築43年,阪急京都線,大宮駅,5,京都府京都市中京区下瓦町,43,3.6,1,K,15,4000,,
NEST冷泉町,ＪＲ山陰本線,円町駅,10,京都府京都市中京区西ノ京冷泉町,0,7.7,1,R,21.48,5000,7.7,15.4
クレール仲井,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区尾張町,28,7,1,K,37.18,5000,7,7
京阪鴨東線 神宮丸太町駅 8階建 築40年,京阪鴨東線,神宮丸太町駅,6,京都府京都市中京区大文字町,40,4.2,1,R,18.07,5000,,
和プレジデント三条,阪急京都線,大宮駅,8,京都府京都市中京区今新在家西町,39,4.3,1,K,19,5000,,5
ノアーズ・アーク２,ＪＲ山陰本線,円町駅,9,京都府京都市中京区西ノ京左馬寮町,35,4.6,1,K,17.64,4000,,4.6
地下鉄東西線 西大路御池駅 5階建 築32年,地下鉄東西線,西大路御池駅,4,京都府京都市中京区西ノ京銅駝町,32,4.9,1,K,21,3000,,5
地下鉄東西線 西大路御池駅 5階建 築32年,地下鉄東西線,西大路御池駅,4,京都府京都市中京区西ノ京銅駝町,32,4.9,1,K,21,3000,,5
ラメール３,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門東町,35,4,1,R,22.68,3000,8,8
ラメール３,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門東町,35,4,1,R,22.68,4000,,5
ラメール３,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門東町,35,4.3,1,R,22.68,4000,,
ラメール３,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門東町,35,4.5,1,R,22.68,4000,,4.5
ラメール３,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門東町,35,4.6,1,R,22.68,4000,,
ラメール３,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門東町,35,4.6,1,R,22.05,4000,,5
ラメール３,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京中御門東町,35,4.6,1,R,22.68,4000,,5
地下鉄東西線 西大路御池駅 2階建 築38年,地下鉄東西線,西大路御池駅,3,京都府京都市中京区西ノ京原町,38,3.4,1,K,16,4000,,
ピノハウス,地下鉄東西線,西大路御池駅,4,京都府京都市中京区西ノ京原町,38,3.4,1,K,18,4000,,
地下鉄東西線 二条駅 5階建 築33年,地下鉄東西線,二条駅,3,京都府京都市中京区西ノ京小堀町,33,3.3,1,K,16.2,3000,,
Ｄｅ’ｌｅａｄ堀川東,地下鉄烏丸線,四条駅,10,京都府京都市中京区六角油小路町,29,16.5,2,LDK,62.29,,16.5,33
地下鉄東西線 西大路御池駅 4階建 築31年,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京銅駝町,31,4.8,1,K,20,3000,,5
地下鉄東西線 西大路御池駅 4階建 築31年,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京銅駝町,31,4.8,1,K,20,3000,,5
地下鉄東西線 西大路御池駅 4階建 築31年,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京銅駝町,31,4.8,1,K,20,3000,,5
デトムワン烏丸二条,地下鉄烏丸線,丸太町駅,7,京都府京都市中京区観音町,37,4.9,1,K,19.18,6000,,3
四条テラス,阪急京都線,西院駅,7,京都府京都市中京区壬生森町,31,3.3,1,R,15,2000,3.3,3.3
グランバリュー御所南,京阪鴨東線,神宮丸太町駅,6,京都府京都市中京区大文字町,40,4.2,1,R,18.07,5000,,
地下鉄烏丸線 丸太町駅 10階建 築17年,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区少将井町,17,8.5,1,K,33.66,7000,5,10
地下鉄烏丸線 丸太町駅 10階建 築17年,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区少将井町,17,8.6,1,K,28.41,7000,5,10
地下鉄烏丸線 丸太町駅 地下1地上3階建 築37年,地下鉄烏丸線,丸太町駅,9,京都府京都市中京区松本町,37,4.6,1,R,23.3,5000,,4.6
阪急京都線 大宮駅 4階建 築28年,阪急京都線,西院駅,5,京都府京都市中京区壬生森前町,28,3.7,1,K,17.82,3000,3.7,
ハイムユアーズ,ＪＲ山陰本線,円町駅,8,京都府京都市中京区西ノ京南両町,43,3.7,1,K,17,3000,3,6
ＪＲ山陰本線 二条駅 3階建 築38年,ＪＲ山陰本線,二条駅,10,京都府京都市中京区西ノ京左馬寮町,38,3.5,1,K,18,5000,3.5,3.5
ＪＲ山陰本線 二条駅 3階建 築38年,ＪＲ山陰本線,二条駅,10,京都府京都市中京区西ノ京左馬寮町,38,4.5,1,K,19.44,5000,4.5,4.5
ＪＲ山陰本線 二条駅 3階建 築38年,ＪＲ山陰本線,二条駅,10,京都府京都市中京区西ノ京左馬寮町,38,4.5,1,K,18,5000,4.5,4.5
西ノ京右馬寮町貸家,ＪＲ山陰本線,二条駅,13,京都府京都市中京区西ノ京右馬寮町,48,7.5,3,DK,44.1,,10,10
地下鉄烏丸線 烏丸御池駅 5階建 築45年,地下鉄烏丸線,烏丸御池駅,7,京都府京都市中京区堂之前町,45,4.7,1,R,17.7,9000,,
地下鉄烏丸線 烏丸御池駅 5階建 築45年,地下鉄烏丸線,烏丸御池駅,7,京都府京都市中京区堂之前町,45,5.2,1,K,23.3,9000,,
地下鉄烏丸線 烏丸御池駅 5階建 築45年,地下鉄烏丸線,烏丸御池駅,7,京都府京都市中京区堂之前町,45,5.2,1,K,23.3,9000,,
地下鉄烏丸線 烏丸御池駅 6階建 築42年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区菱屋町,42,14.5,2,LDK,60.8,15320,30,30
地下鉄烏丸線 烏丸御池駅 6階建 築42年,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区菱屋町,42,15,1,LDK,61.26,22630,15,15
ハローハイツ篠田,ＪＲ山陰本線,円町駅,4,京都府京都市中京区西ノ京北円町,35,2.4,1,K,18.9,4000,,2.4
ハローハイツ篠田,ＪＲ山陰本線,円町駅,4,京都府京都市中京区西ノ京北円町,35,2.6,1,K,18.9,4000,,
地下鉄烏丸線 丸太町駅 5階建 築28年,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区光リ堂町,28,4,1,K,18,5000,,
メゾン大橋,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,36,6.9,1,R,44.28,3000,6.9,
メゾン大橋,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,36,7.5,2,LDK,45.52,3000,7.5,
メゾン大橋,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,36,7.5,1,R,44.28,3000,7.5,
メゾン大橋,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,36,7.8,1,R,44.28,3000,7.8,
メゾン大橋,地下鉄東西線,西大路御池駅,6,京都府京都市中京区西ノ京南壺井町,36,8,1,R,44.28,3000,8,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,42,4,1,K,17,,,5
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区福屋町,42,4,1,K,18.9,3000,,
シティハイツ三条,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.2,1,R,21,,,
シティハイツ三条,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.2,1,R,18,,,
シティハイツ三条,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.2,1,R,18,,,
シティハイツ三条,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.5,1,R,21,,,
ＪＲ山陰本線 二条駅 5階建 築42年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.2,1,R,21,,,
ＪＲ山陰本線 二条駅 5階建 築42年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.2,1,R,17.82,,,
ＪＲ山陰本線 二条駅 5階建 築42年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.2,1,R,18,,,
ＪＲ山陰本線 二条駅 5階建 築42年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区壬生朱雀町,42,4.5,1,R,21,,,
星の子六角ビル,地下鉄烏丸線,烏丸御池駅,4,京都府京都市中京区堂之前町,46,4.7,1,K,20,9000,,
星の子六角ビル,地下鉄烏丸線,烏丸御池駅,4,京都府京都市中京区堂之前町,46,5.2,1,K,20,9000,,
シェモア四条通,阪急京都線,西院駅,7,京都府京都市中京区壬生森前町,28,3.7,1,K,20.25,3000,3.7,
サンヴェール二条,ＪＲ山陰本線,円町駅,9,京都府京都市中京区西ノ京左馬寮町,38,3.5,1,K,18,5000,3.5,3.5
サンヴェール二条,ＪＲ山陰本線,円町駅,9,京都府京都市中京区西ノ京左馬寮町,38,4.2,1,K,18,5000,4.2,4.2
サンヴェール二条,ＪＲ山陰本線,円町駅,9,京都府京都市中京区西ノ京左馬寮町,38,4.5,1,K,19.44,5000,4.5,4.5
サンヴェール二条,ＪＲ山陰本線,円町駅,9,京都府京都市中京区西ノ京左馬寮町,38,4.5,1,K,18,5000,4.5,4.5
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,3.9,1,K,22,6000,5,3.9
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,3.9,1,K,22,6000,5,3.9
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,4,1,K,22,6000,5,4
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,4,1,K,22,6000,5,4
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,4,1,K,21,6000,5,4
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,4.1,1,K,23,6000,5,4.1
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,4.1,1,K,22,6000,5,4.1
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,4.1,1,K,21,6000,5,4.1
地下鉄烏丸線 烏丸御池駅 3階建 築52年,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区中之町,52,4.2,1,K,22,6000,5,4.2
ＪＲ山陰本線 丹波口駅 3階建 築35年,阪急京都線,西院駅,8,京都府京都市中京区壬生東高田町,35,3.8,1,K,19.44,5000,5,5
ロイヤルプラザ御幸町,阪急京都線,京都河原町駅,5,京都府京都市中京区船屋町,41,6,1,R,23.68,,,6
ロイヤルプラザ御幸町,阪急京都線,京都河原町駅,5,京都府京都市中京区船屋町,41,6.3,1,R,23.68,5000,6.3,6.3
ロイヤルプラザ御幸町,阪急京都線,京都河原町駅,5,京都府京都市中京区船屋町,41,7.5,1,R,28.58,5000,,7.5
フロンティア西森,地下鉄東西線,京都市役所前駅,3,京都府京都市中京区亀屋町,43,3,1,K,18.67,3000,,
フロンティア西森,地下鉄東西線,京都市役所前駅,3,京都府京都市中京区亀屋町,43,4,1,K,18,3000,,4
フロンティア西森,地下鉄東西線,京都市役所前駅,3,京都府京都市中京区亀屋町,43,4.1,1,K,20.2,3000,,4.1
フロンティア西森,地下鉄東西線,京都市役所前駅,3,京都府京都市中京区亀屋町,43,4.5,1,K,24.75,3000,,4.5
フロンティア西森,地下鉄東西線,京都市役所前駅,3,京都府京都市中京区亀屋町,43,4.7,1,K,20,3000,,4.7
フロンティア西森,地下鉄東西線,京都市役所前駅,3,京都府京都市中京区亀屋町,43,4.7,1,K,18.67,3000,,4.7
ＪＲ山陰本線 二条駅 5階建 築38年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京小堀町,38,4,1,K,17.53,5000,,4
ＪＲ山陰本線 二条駅 5階建 築38年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京小堀町,38,4,1,K,17.53,5000,,4
ＪＲ山陰本線 二条駅 5階建 築38年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京小堀町,38,4,1,K,17.53,5000,,4
地下鉄烏丸線 丸太町駅 地下1地上3階建 築36年,地下鉄烏丸線,丸太町駅,9,京都府京都市中京区橋本町,36,4,1,K,17,4000,,4
地下鉄烏丸線 丸太町駅 地下1地上3階建 築36年,地下鉄烏丸線,丸太町駅,9,京都府京都市中京区橋本町,36,4,1,K,17,4000,,4
阪急京都線 西院駅 4階建 築47年,阪急京都線,西院駅,6,京都府京都市中京区壬生森前町,47,2.8,1,K,14.5,4000,,5.6
阪急京都線 西院駅 4階建 築47年,阪急京都線,西院駅,6,京都府京都市中京区壬生森前町,47,2.9,1,R,15,4000,,5.8
阪急京都線 西院駅 4階建 築47年,阪急京都線,西院駅,6,京都府京都市中京区壬生森前町,47,2.9,1,R,15,4000,,
ピア御所,地下鉄烏丸線,丸太町駅,1,京都府京都市中京区光リ堂町,28,4,1,K,23,5000,,4
プレジデント・カモン,ＪＲ山陰本線,円町駅,9,京都府京都市中京区西ノ京御輿岡町,35,4,1,DK,25,5000,,3
プレジデント・カモン,ＪＲ山陰本線,円町駅,9,京都府京都市中京区西ノ京御輿岡町,35,4.8,1,K,18.5,5000,3,6
太田ビル,阪急京都線,烏丸駅,6,京都府京都市中京区堀之上町,39,3.5,1,R,19.88,3000,,
高倉ハイツ,地下鉄烏丸線,丸太町駅,3,京都府京都市中京区福屋町,42,3.85,1,K,15.12,,,
高倉ハイツ,地下鉄烏丸線,丸太町駅,3,京都府京都市中京区福屋町,42,4,1,K,17,,,5
高倉ハイツ,地下鉄烏丸線,丸太町駅,3,京都府京都市中京区福屋町,42,4,1,K,18.9,3000,,
ＪＲ山陰本線 二条駅 5階建 築35年,ＪＲ山陰本線,二条駅,2,京都府京都市中京区西ノ京職司町,35,3.7,1,K,19.2,5000,,
ＪＲ山陰本線 二条駅 5階建 築35年,ＪＲ山陰本線,二条駅,2,京都府京都市中京区西ノ京職司町,35,4.3,1,K,20,5000,,
ＪＲ山陰本線 二条駅 5階建 築35年,ＪＲ山陰本線,二条駅,2,京都府京都市中京区西ノ京職司町,35,4.3,1,R,18,5000,5,5
阪急京都線 大宮駅 2階建 築42年,阪急京都線,大宮駅,7,京都府京都市中京区壬生梛ノ宮町,42,2.8,1,K,20,2000,,5
阪急京都線 大宮駅 2階建 築42年,阪急京都線,大宮駅,7,京都府京都市中京区壬生梛ノ宮町,42,2.8,1,K,20,2000,,5
ＪＲ山陰本線 円町駅 5階建 築33年,ＪＲ山陰本線,円町駅,8,京都府京都市中京区西ノ京左馬寮町,33,3.95,1,K,20.1,7000,7,3
ＪＲ山陰本線 円町駅 5階建 築33年,ＪＲ山陰本線,円町駅,8,京都府京都市中京区西ノ京左馬寮町,33,3.95,1,K,17.94,7000,7,3
ＪＲ山陰本線 円町駅 5階建 築33年,ＪＲ山陰本線,円町駅,8,京都府京都市中京区西ノ京左馬寮町,33,4.15,1,K,17.94,7000,7,3
ＪＲ山陰本線 円町駅 5階建 築33年,ＪＲ山陰本線,円町駅,8,京都府京都市中京区西ノ京左馬寮町,33,4.45,1,K,17.94,7000,7,3
ＪＲ山陰本線 円町駅 5階建 築33年,ＪＲ山陰本線,円町駅,8,京都府京都市中京区西ノ京左馬寮町,33,4.55,1,K,20.1,7000,7,3
