物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
ベリエ茶五,地下鉄烏丸線,出町柳駅,9.0,京都府京都市上京区大猪熊町,16,14.1,2,LDK,54.72,12000,,28.2
ベリエ茶五,地下鉄烏丸線,出町柳駅,9.0,京都府京都市上京区大猪熊町,16,14.1,2,LDK,53.96,12000,,28.2
ベリエ茶五,地下鉄烏丸線,出町柳駅,9.0,京都府京都市上京区大猪熊町,16,14.1,2,LDK,53.96,12000,,28.2
ベリエ茶五,地下鉄烏丸線,出町柳駅,9.0,京都府京都市上京区大猪熊町,16,15.2,2,LDK,60.25,12000,,30.4
ベリエ茶五,地下鉄烏丸線,出町柳駅,9.0,京都府京都市上京区大猪熊町,16,15.3,1,SLDK,60.25,12000,,30.6
地下鉄烏丸線 丸太町駅 3階建 築40年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区茶屋町,40,4.2,1,K,19.44,4000,,
地下鉄烏丸線 丸太町駅 3階建 築40年,ＪＲ山陰本線,丸太町駅,12.0,京都府京都市上京区茶屋町,40,4.2,1,K,17.82,4000,,
京福電鉄北野線 北野白梅町駅 3階建 築30年,ＪＲ山陰本線,北野白梅町駅,13.0,京都府京都市上京区末広町,30,3.6,1,K,19,5500,,
京福電鉄北野線 北野白梅町駅 3階建 築30年,地下鉄東西線,北野白梅町駅,13.0,京都府京都市上京区末広町,30,3.6,1,K,16.81,5500,,
地下鉄東西線 二条城前駅 4階建 築38年,地下鉄東西線,二条城前駅,13.0,京都府京都市上京区荒神町,38,4.2,1,K,18,,,
地下鉄烏丸線 今出川駅 4階建 築43年,地下鉄東西線,今出川駅,12.0,京都府京都市上京区下小川町,43,5.5,1,DK,26.48,3000,,
地下鉄烏丸線 今出川駅 4階建 築43年,地下鉄東西線,今出川駅,12.0,京都府京都市上京区下小川町,43,5.5,1,DK,22,3000,,
小川ハイツ,地下鉄東西線,今出川駅,13.0,京都府京都市上京区下小川町,45,5.5,1,DK,26.48,3000,,
小川ハイツ,地下鉄東西線,今出川駅,13.0,京都府京都市上京区下小川町,45,5.5,1,DK,26.15,3000,,
地下鉄烏丸線 今出川駅 4階建 築8年,地下鉄東西線,今出川駅,4.0,京都府京都市上京区上立売町,8,7.4,1,K,26.97,6500,,26
メゾンエイムＷ,地下鉄東西線,今出川駅,4.0,京都府京都市上京区上立売町,8,7.4,1,K,26.97,6500,,26
京阪鴨東線 神宮丸太町駅 5階建 築31年,地下鉄烏丸線,神宮丸太町駅,8.0,京都府京都市上京区亀屋町,31,10.5,1,LDK,63.72,,,10.5
京福電鉄北野線 北野白梅町駅 5階建 築8年,京阪鴨東線,,,京都府京都市上京区新猪熊東町,8,5.9,1,K,28.6,6000,5.9,11.8
京福電鉄北野線 北野白梅町駅 5階建 築8年,京阪鴨東線,,,京都府京都市上京区新猪熊東町,8,6,1,K,25.3,6000,6,12
京福電鉄北野線 北野白梅町駅 5階建 築8年,地下鉄烏丸線,,,京都府京都市上京区新猪熊東町,8,6,1,K,24.5,6000,6,12
サンハイム幸,京福電鉄北野線,円町駅,7.0,京都府京都市上京区行衛町,35,3.7,1,K,19.96,3000,,
地下鉄烏丸線 今出川駅 3階建 築2年,京福電鉄北野線,今出川駅,4.0,京都府京都市上京区今図子町,2,12.2,1,LDK,50.44,8000,12.2,12.2
大樋フラッツ,京福電鉄北野線,今出川駅,2.0,京都府京都市上京区裏築地町,35,4.6,1,K,22,5000,5,7
京福電鉄北野線 北野白梅町駅 4階建 築43年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,3.5,1,DK,23,2500,3.5,7
京福電鉄北野線 北野白梅町駅 4階建 築43年,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,3.5,1,DK,23,2500,3.5,7
京福電鉄北野線 北野白梅町駅 4階建 築43年,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,3.5,1,DK,23,2500,3.5,7
京福電鉄北野線 北野白梅町駅 4階建 築43年,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,3.5,1,DK,23,2500,3.5,7
京福電鉄北野線 北野白梅町駅 4階建 築43年,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,3.5,1,DK,23,2500,3.5,7
京福電鉄北野線 北野白梅町駅 4階建 築43年,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,3.5,1,DK,23,2500,3.5,7
京福電鉄北野線 北野白梅町駅 4階建 築43年,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,4,1,DK,25,2500,4,8
京福電鉄北野線 北野白梅町駅 4階建 築43年,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区西上善寺町,43,7.5,4,LDK,90.1,5000,7.5,15
ＳＣＨＥＷＡＬＢＥ西棟,地下鉄烏丸線,丸太町駅,6.0,京都府京都市上京区夷川町,16,11.3,1,LDK,45.22,10000,15,18
地下鉄烏丸線 今出川駅 5階建 築4年,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区鏡石町,4,6.1,1,K,23.8,7000,,12.2
地下鉄烏丸線 今出川駅 5階建 築4年,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区鏡石町,4,6.1,1,K,23.38,7000,,12.2
地下鉄烏丸線 今出川駅 5階建 築4年,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区鏡石町,4,6.1,1,K,23.38,7000,,12.2
HF烏丸鞍馬口レジデンス,地下鉄烏丸線,鞍馬口駅,2.0,京都府京都市上京区上御霊竪町,17,6.4,1,K,26.25,6000,6.4,6.4
HF烏丸鞍馬口レジデンス,地下鉄烏丸線,鞍馬口駅,2.0,京都府京都市上京区上御霊竪町,17,7.9,1,K,35.21,6000,7.9,7.9
Ｇｒａｃｅ　ｄｅ　御所,地下鉄烏丸線,神宮丸太町駅,7.0,京都府京都市上京区新烏丸頭町,37,5,1,K,19.3,4000,5,
京阪鴨東線 神宮丸太町駅 3階建 築37年,地下鉄烏丸線,神宮丸太町駅,7.0,京都府京都市上京区新烏丸頭町,37,5,1,K,19.3,4000,5,
パラータ上七軒,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区東今小路町,32,3.2,1,K,20,5000,,
パラータ上七軒,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区東今小路町,32,3.2,1,K,20,5000,,
パラータ上七軒,地下鉄烏丸線,北野白梅町駅,8.0,京都府京都市上京区東今小路町,32,3.2,1,K,16.52,5000,,
ゆいまーる新町,地下鉄烏丸線,今出川駅,4.0,京都府京都市上京区堀出シ町,14,6.6,1,K,26,3000,6.6,10
地下鉄烏丸線 今出川駅 5階建 築23年,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区中猪熊町,23,5.2,1,K,21,6000,,
ハウスセゾンビル,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区栄町,36,4.5,1,K,20.76,5350,,
ハウスセゾンビル,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区栄町,36,4.7,1,K,23,5350,,4.7
ハウスセゾンビル,ＪＲ山陰本線,出町柳駅,5.0,京都府京都市上京区栄町,36,4.7,1,K,20.76,5350,,4.7
ＤＥＴＯＭ－１烏丸一条,京阪鴨東線,今出川駅,8.0,京都府京都市上京区革堂町,37,3.6,1,K,18.2,5000,2,3
ＤＥＴＯＭ－１烏丸一条,京福電鉄北野線,今出川駅,8.0,京都府京都市上京区革堂町,37,3.8,1,K,18.2,5000,2,3
ＤＥＴＯＭ－１烏丸一条,京福電鉄北野線,今出川駅,8.0,京都府京都市上京区革堂町,37,5.7,1,K,18.2,5000,3,5.7
カルティエ・フルール,地下鉄烏丸線,今出川駅,4.0,京都府京都市上京区裏築地町,22,6.1,1,K,25,4000,6.1,6.1
ホーユウコンフォルト西陣,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,4.4,1,K,21.46,5000,2.2,4.4
ホーユウコンフォルト西陣,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,4.4,1,K,21.46,6000,,4.4
ホーユウコンフォルト西陣,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,4.6,1,K,26.1,6000,,4.6
ホーユウコンフォルト西陣,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,4.6,1,K,21.46,6000,,4.6
ホーユウコンフォルト西陣,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,5.4,1,K,27.2,5000,5.4,5.4
ホーユウコンフォルト西陣,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,6,2,K,32.65,5000,6,6
地下鉄烏丸線 今出川駅 7階建 築34年,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,4.6,1,K,21.46,6000,,4.6
地下鉄烏丸線 今出川駅 7階建 築34年,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区西北小路町,34,5.4,1,K,27.2,5000,5.4,5.4
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄烏丸線,鞍馬口駅,6.0,京都府京都市上京区下清蔵口町,35,5.4,1,K,23,5000,5.4,5.4
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄烏丸線,鞍馬口駅,6.0,京都府京都市上京区下清蔵口町,35,5.4,1,K,22.99,5000,5.4,5.4
ＪＲ山陰本線 円町駅 4階建 築36年,地下鉄烏丸線,円町駅,7.0,京都府京都市上京区西東町,36,4,1,K,17.97,2000,,
ヴィラ御前,京福電鉄北野線,円町駅,7.0,京都府京都市上京区西東町,36,4,1,K,17.97,2000,,
ＳＡＫＩＺＯ千丸ビル,京福電鉄北野線,二条駅,10.0,京都府京都市上京区小山町,39,4,1,R,18,,4,4
ＳＡＫＩＺＯ千丸ビル,地下鉄烏丸線,二条駅,10.0,京都府京都市上京区小山町,39,4,1,R,18,,4,4
ＳＡＫＩＺＯ千丸ビル,地下鉄烏丸線,二条駅,10.0,京都府京都市上京区小山町,39,4,1,R,18,,4,4
ＳＡＫＩＺＯ千丸ビル,地下鉄烏丸線,二条駅,10.0,京都府京都市上京区小山町,39,4.2,1,K,17.14,,4.2,4.2
ＳＡＫＩＺＯ千丸ビル,地下鉄烏丸線,二条駅,10.0,京都府京都市上京区小山町,39,5.5,1,R,22,,5.5,5.5
地下鉄烏丸線 今出川駅 4階建 築11年,地下鉄烏丸線,,,京都府京都市上京区毘沙門町,11,5.7,1,K,23.02,6000,,5.7
地下鉄烏丸線 今出川駅 4階建 築11年,地下鉄烏丸線,,,京都府京都市上京区毘沙門町,11,5.8,1,K,23.02,6000,,5.8
地下鉄烏丸線 今出川駅 4階建 築11年,京福電鉄北野線,,,京都府京都市上京区毘沙門町,11,6,1,K,25.05,6000,,6
ＬＯＴＵＳＧＲＡＮＤＥＭＡＲＵＴＡＭＡ,京福電鉄北野線,二条城前駅,15.0,京都府京都市上京区北蟹屋町,7,7.7,1,DK,35.17,5000,,15.4
ＬＯＴＵＳＧＲＡＮＤＥＭＡＲＵＴＡＭＡ,京福電鉄北野線,二条城前駅,15.0,京都府京都市上京区北蟹屋町,7,8,1,DK,35.17,5000,,8
ＬＯＴＵＳＧＲＡＮＤＥＭＡＲＵＴＡＭＡ,地下鉄烏丸線,二条城前駅,15.0,京都府京都市上京区北蟹屋町,7,8.3,1,DK,35.17,5000,,
フェリックス鞍馬口,地下鉄烏丸線,鞍馬口駅,2.0,京都府京都市上京区上御霊中町,5,6.8,1,K,25.28,8000,,10
ＳＵＮＧＡＲＤＥＮ御所,地下鉄烏丸線,出町柳駅,9.0,京都府京都市上京区上塔之段町,44,4.5,1,K,19,5000,,4.5
ＳＵＮＧＡＲＤＥＮ御所,地下鉄烏丸線,出町柳駅,9.0,京都府京都市上京区上塔之段町,44,5.5,1,K,22,5000,,5.5
メゾンポエム,地下鉄烏丸線,丸太町駅,13.0,京都府京都市上京区荒神町,40,4.2,1,K,20,,,
トゥインクル京都,地下鉄烏丸線,,,京都府京都市上京区今出川町,24,5.7,1,K,27.3,5000,5,5
京福電鉄北野線 北野白梅町駅 5階建 築38年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区松屋町,38,5,1,K,23,,,
京福電鉄北野線 北野白梅町駅 5階建 築38年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区松屋町,38,5,1,K,22,,,
Ｔ´ｓコート,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区松屋町,38,5,1,K,24.22,,,
Ｔ´ｓコート,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区松屋町,38,5,1,K,24.22,,,
ル・ヴェール烏丸西,地下鉄烏丸線,今出川駅,7.0,京都府京都市上京区上立売町,35,5.4,1,K,24,3000,,
ル・ブロ・ピュール鞍馬口,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.55,1,K,25.5,7000,7,6
ル・ブロ・ピュール鞍馬口,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.55,1,K,25.5,7000,7,
ル・ブロ・ピュール鞍馬口,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.65,1,K,24.65,7000,7,6
ル・ブロ・ピュール鞍馬口,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.75,1,K,25.5,6500,7,6
ル・ブロ・ピュール鞍馬口,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.75,1,K,25.5,7000,7,6
地下鉄烏丸線 鞍馬口駅 地下1地上3階建 築21年,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.55,1,K,25.5,7000,7,6
地下鉄烏丸線 鞍馬口駅 地下1地上3階建 築21年,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.75,1,K,25.5,6500,7,6
地下鉄烏丸線 鞍馬口駅 地下1地上3階建 築21年,地下鉄烏丸線,鞍馬口駅,1.0,京都府京都市上京区上御霊中町,21,5.75,1,K,25.5,7000,7,6
ＶＩＬＬＥＴＴＡ御苑前,地下鉄東西線,今出川駅,5.0,京都府京都市上京区相国寺門前町,36,4.8,1,K,18,3000,4.8,4.8
ＶＩＬＬＥＴＴＡ御苑前,地下鉄東西線,今出川駅,5.0,京都府京都市上京区相国寺門前町,36,4.8,1,K,18,3000,4.8,4.8
地下鉄烏丸線 今出川駅 3階建 築36年,地下鉄東西線,今出川駅,5.0,京都府京都市上京区相国寺門前町,36,4.8,1,K,18,3000,4.8,4.8
地下鉄烏丸線 今出川駅 3階建 築36年,ＪＲ山陰本線,今出川駅,5.0,京都府京都市上京区相国寺門前町,36,4.8,1,K,18,3000,4.8,4.8
地下鉄烏丸線 今出川駅 4階建 築35年,京阪鴨東線,鞍馬口駅,16.0,京都府京都市上京区前之町,35,4.1,1,K,17.2,5000,,
地下鉄烏丸線 今出川駅 4階建 築35年,京阪鴨東線,鞍馬口駅,16.0,京都府京都市上京区前之町,35,4.2,1,K,20,5000,,
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄東西線,鞍馬口駅,16.0,京都府京都市上京区前之町,35,4.2,1,K,20.4,5000,,
地下鉄烏丸線 鞍馬口駅 4階建 築39年,京福電鉄北野線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,39,3.6,1,K,17.52,5000,,
地下鉄烏丸線 鞍馬口駅 4階建 築39年,地下鉄烏丸線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,39,3.7,1,K,17.52,5000,,
地下鉄烏丸線 今出川駅 2階建 築54年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区鏡石町,54,4,4,K,40,,,4
地下鉄烏丸線 今出川駅 2階建 築54年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区鏡石町,54,4.5,4,K,35,,,4.5
地下鉄烏丸線 今出川駅 2階建 築54年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区鏡石町,54,6.5,3,K,45,,6.5,10
地下鉄烏丸線 今出川駅 2階建 築54年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区鏡石町,54,7,3,K,35,,7,10
ディアコート,地下鉄烏丸線,二条駅,17.0,京都府京都市上京区坤高町,17,5.7,1,K,25.7,2000,3,8
京阪鴨東線 出町柳駅 5階建 築14年,地下鉄烏丸線,出町柳駅,5.0,京都府京都市上京区二神町,14,6,1,R,23.03,3500,,15
京福電鉄北野線 北野白梅町駅 3階建 築42年,地下鉄烏丸線,北野白梅町駅,13.0,京都府京都市上京区笹屋４,42,15,3,LDK,139.96,,15,
京福電鉄北野線 北野白梅町駅 3階建 築42年,地下鉄烏丸線,北野白梅町駅,13.0,京都府京都市上京区笹屋４,42,15,3,LDK,139,,15,
クレスト平野,地下鉄烏丸線,鞍馬口駅,16.0,京都府京都市上京区仲之町,32,4.5,1,K,23.86,4000,,
クレスト平野,京阪鴨東線,鞍馬口駅,16.0,京都府京都市上京区仲之町,32,4.8,1,K,23.86,4000,,
クレスト平野,京阪鴨東線,鞍馬口駅,16.0,京都府京都市上京区仲之町,32,4.8,1,K,23.86,4000,,
葛城ビル,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区元伊佐町,43,4.9,1,K,22,5000,4.9,4.9
葛城ビル,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区元伊佐町,43,4.9,1,K,19.8,5000,4.9,4.9
メゾン悠,地下鉄烏丸線,丸太町駅,18.0,京都府京都市上京区金馬場町,28,4.5,1,K,18.76,5000,4.5,4.5
メゾン悠,地下鉄烏丸線,丸太町駅,18.0,京都府京都市上京区金馬場町,28,4.5,1,K,18.76,6000,4.5,4.5
メゾン悠,地下鉄烏丸線,丸太町駅,18.0,京都府京都市上京区金馬場町,28,4.5,1,K,18.76,6000,4.5,4.5
メゾン悠,地下鉄烏丸線,丸太町駅,18.0,京都府京都市上京区金馬場町,28,4.5,1,K,18.76,6000,4.5,4.5
地下鉄烏丸線 丸太町駅 4階建 築28年,地下鉄烏丸線,丸太町駅,18.0,京都府京都市上京区金馬場町,28,4.5,1,K,18.76,6000,4.5,4.5
地下鉄烏丸線 丸太町駅 4階建 築28年,地下鉄烏丸線,丸太町駅,18.0,京都府京都市上京区金馬場町,28,4.5,1,K,18.76,6000,4.5,4.5
地下鉄烏丸線 丸太町駅 4階建 築28年,京福電鉄北野線,丸太町駅,18.0,京都府京都市上京区金馬場町,28,4.5,1,K,18.76,6000,4.5,4.5
ＫＳレジデンス京都千本今出川,京福電鉄北野線,北野白梅町駅,13.0,京都府京都市上京区南上善寺町,38,4,1,K,34.8,5000,,
ＫＳレジデンス京都千本今出川,京福電鉄北野線,北野白梅町駅,13.0,京都府京都市上京区南上善寺町,38,15,2,LDK,44,8000,,
Ｇｒａｍｅｒｃｙ京都今出川,京福電鉄北野線,今出川駅,7.0,京都府京都市上京区御三軒町,36,3.9,1,K,17.1,5000,5,
地下鉄烏丸線 今出川駅 4階建 築36年,京福電鉄北野線,今出川駅,7.0,京都府京都市上京区御三軒町,36,3.9,1,K,17.1,5000,5,
地下鉄烏丸線 丸太町駅 11階建 築36年,京福電鉄北野線,丸太町駅,12.0,京都府京都市上京区奈良物町,36,6,2,DK,42.45,15100,,10
地下鉄烏丸線 今出川駅 5階建 築42年,京福電鉄北野線,今出川駅,13.0,京都府京都市上京区福大明神町,42,4.6,1,K,17,,,
シティ８８,京福電鉄北野線,今出川駅,13.0,京都府京都市上京区福大明神町,42,4.6,1,K,17,,,
コーポ藤,京福電鉄北野線,鞍馬口駅,5.0,京都府京都市上京区下清蔵口町,37,4.5,1,K,18.66,3000,6,
吉田マンション,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区西町,38,3.4,1,R,18.05,2000,5,
吉田マンション,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区西町,38,3.5,1,K,17.1,2000,5,
吉田マンション,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区西町,38,3.5,1,R,17,2000,5,
地下鉄烏丸線 今出川駅 5階建 築38年,京福電鉄北野線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.5,1,K,17,6000,,3.5
地下鉄烏丸線 今出川駅 5階建 築38年,京福電鉄北野線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.5,1,K,16,6000,,3.5
地下鉄烏丸線 今出川駅 5階建 築38年,京福電鉄北野線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.5,1,K,16,6000,,3.5
地下鉄烏丸線 今出川駅 5階建 築38年,京福電鉄北野線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.6,1,K,16,5000,,3.6
地下鉄烏丸線 今出川駅 5階建 築38年,地下鉄東西線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.6,1,K,16,6000,,3.6
地下鉄烏丸線 今出川駅 5階建 築38年,京福電鉄北野線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.6,1,K,16,6000,,3.6
地下鉄烏丸線 今出川駅 5階建 築38年,地下鉄烏丸線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.6,1,K,16,6000,,3.6
地下鉄烏丸線 今出川駅 5階建 築38年,地下鉄東西線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.7,1,K,16,6000,,3.7
地下鉄烏丸線 今出川駅 5階建 築38年,地下鉄東西線,鞍馬口駅,2.0,京都府京都市上京区内構町,38,3.9,1,K,16,6000,,3.9
デトムワン烏丸一条,地下鉄東西線,今出川駅,10.0,京都府京都市上京区革堂町,37,3.6,1,K,18.2,5000,2,3
デトムワン烏丸一条,地下鉄東西線,今出川駅,10.0,京都府京都市上京区革堂町,37,3.8,1,K,18.2,5000,2,3
デトムワン烏丸一条,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区革堂町,37,5.7,1,K,18.2,5000,2,10
ＳＷＩＳＳ京都堀川ＥＡＳＴ,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区二町目,17,6.4,1,K,25.08,7000,,
地下鉄烏丸線 今出川駅 7階建 築17年,地下鉄烏丸線,今出川駅,15.0,京都府京都市上京区二町目,17,6.4,1,K,25.08,7000,,
地下鉄烏丸線 今出川駅 7階建 築28年,地下鉄烏丸線,今出川駅,2.0,京都府京都市上京区梅屋町,28,5.8,1,K,25.96,12000,5.8,5.8
地下鉄烏丸線 今出川駅 7階建 築28年,京福電鉄北野線,今出川駅,2.0,京都府京都市上京区梅屋町,28,5.9,1,K,25.96,12000,5.9,5.9
地下鉄烏丸線 今出川駅 7階建 築28年,京福電鉄北野線,今出川駅,2.0,京都府京都市上京区梅屋町,28,5.9,1,K,25.96,12000,5.9,5.9
地下鉄烏丸線 今出川駅 7階建 築28年,京福電鉄北野線,今出川駅,2.0,京都府京都市上京区梅屋町,28,6,1,K,25.96,12000,6,6
地下鉄烏丸線 今出川駅 7階建 築28年,京福電鉄北野線,今出川駅,2.0,京都府京都市上京区梅屋町,28,6.2,1,K,25.96,12000,6.2,6.2
地下鉄烏丸線 丸太町駅 4階建 築42年,京福電鉄北野線,二条城前駅,12.0,京都府京都市上京区中御門横町,42,3.9,1,K,20,4000,5,
地下鉄烏丸線 丸太町駅 4階建 築42年,京福電鉄北野線,二条城前駅,12.0,京都府京都市上京区中御門横町,42,3.9,1,K,20,4000,5,
地下鉄烏丸線 丸太町駅 4階建 築42年,京福電鉄北野線,二条城前駅,12.0,京都府京都市上京区中御門横町,42,4.4,1,K,20,4000,5,5
ＪＲ山陰本線 二条駅 2階建 築12年,地下鉄烏丸線,二条駅,18.0,京都府京都市上京区菱丸町,12,5.8,1,K,27.53,4000,5.8,5.8
レオパレスブランカ,地下鉄烏丸線,出町柳駅,4.0,京都府京都市上京区三芳町,25,6.1,1,K,21.2,5000,,6.1
京阪鴨東線 出町柳駅 2階建 築25年,地下鉄烏丸線,出町柳駅,4.0,京都府京都市上京区三芳町,25,6.1,1,K,21.2,5000,,6.1
地下鉄東西線 二条駅 3階建 築33年,地下鉄烏丸線,二条駅,16.0,京都府京都市上京区分銅町,33,4.1,1,K,22.95,4000,7,
京福電鉄北野線 北野白梅町駅 地下1地上5階建 築31年,地下鉄烏丸線,北野白梅町駅,14.0,京都府京都市上京区四番町,31,3,1,R,15,2000,,3
地下鉄烏丸線 今出川駅 地下1地上4階建 築33年,地下鉄烏丸線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,33,4,1,K,19.34,5000,5,4
地下鉄烏丸線 今出川駅 地下1地上4階建 築33年,地下鉄烏丸線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,33,4,1,K,19.38,5000,5,4
地下鉄烏丸線 今出川駅 地下1地上4階建 築33年,地下鉄烏丸線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,33,5.5,1,R,33,5000,5,10
地下鉄烏丸線 今出川駅 地下1地上4階建 築33年,地下鉄烏丸線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,33,5.5,1,K,34.05,5000,5,10
地下鉄烏丸線 今出川駅 地下1地上4階建 築33年,地下鉄烏丸線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,33,5.5,1,R,33,5000,5,10
地下鉄烏丸線 今出川駅 地下1地上4階建 築33年,京福電鉄北野線,鞍馬口駅,8.0,京都府京都市上京区鶴山町,33,5.5,1,R,32.86,5000,5,10
HF烏丸鞍馬口レジデンス,京福電鉄北野線,鞍馬口駅,1.0,京都府京都市上京区上御霊前町,17,6.4,1,K,26.25,6000,6.4,6.4
HF烏丸鞍馬口レジデンス,京福電鉄北野線,鞍馬口駅,1.0,京都府京都市上京区上御霊前町,17,6.6,1,K,26.25,6000,6.6,6.6
HF烏丸鞍馬口レジデンス,京福電鉄北野線,鞍馬口駅,1.0,京都府京都市上京区上御霊前町,17,7.9,1,K,35.21,6000,7.9,7.9
HF烏丸鞍馬口レジデンス,京福電鉄北野線,鞍馬口駅,1.0,京都府京都市上京区上御霊前町,17,7.9,1,K,35.21,6000,7.9,7.9
京阪鴨東線 出町柳駅 3階建 築30年,京福電鉄北野線,出町柳駅,9.0,京都府京都市上京区下塔之段町,30,5.2,1,R,18,5000,5,
京阪鴨東線 出町柳駅 3階建 築30年,京阪鴨東線,出町柳駅,9.0,京都府京都市上京区下塔之段町,30,6.3,1,K,18,5000,5,10
地下鉄烏丸線 鞍馬口駅 3階建 築36年,京阪鴨東線,鞍馬口駅,7.0,京都府京都市上京区高徳寺町,36,6.8,1,DK,34.03,5000,6.8,6.8
タウニィ多田,地下鉄烏丸線,鞍馬口駅,3.0,京都府京都市上京区相国寺門前町,36,4.7,1,K,19,3000,,
タウニィ多田,地下鉄烏丸線,鞍馬口駅,3.0,京都府京都市上京区相国寺門前町,36,4.7,1,K,19,3000,,
フェイム伊佐町,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区伊佐町,14,5.7,1,K,27.05,4000,5,10
プティ・パレ,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区山里町,39,3.7,1,K,22,4000,,
プティ・パレ,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区山里町,39,3.9,1,K,22,4000,,
地下鉄烏丸線 丸太町駅 4階建 築39年,地下鉄烏丸線,丸太町駅,17.0,京都府京都市上京区山里町,39,3.7,1,DK,26.01,4000,,
地下鉄烏丸線 丸太町駅 4階建 築39年,地下鉄烏丸線,丸太町駅,17.0,京都府京都市上京区山里町,39,3.9,1,K,22,4000,,
地下鉄烏丸線 今出川駅 8階建 築37年,京福電鉄北野線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,2.6,1,K,18.83,3000,,
